DTW,DistanceNormalization,FeatureNormalization,Clustering,Feature,SteelPenny,RobinsonFoulds
DTW-D,none,CMN,UPGMC,MSRCC,0.614821763602251,1350.66105941584
DTW-D,none,CMN,WPGMC,MSRCC,0.636933797909408,1275.08056084709
DTW-D,none,CMN,Ward,MSRCC,0.333315465022782,538.259564059977
DTW-D,none,CMN,NJ,MSRCC,0.300410971142678,663.525371576252
DTW-D,none,CMN,Single,NGCC,0.404618958277495,864.054390821553
DTW-D,none,CMN,Complete,NGCC,0.343571875279192,528.941066872463
DTW-D,none,CMN,UPGMA,NGCC,0.358232824086483,596.68702917002
DTW-D,none,CMN,WPGMA,NGCC,0.367837041007773,717.243591507675
DTW-D,none,CMN,UPGMC,NGCC,0.585901902975074,1216.68995478865
DTW-D,none,CMN,WPGMC,NGCC,0.574680603948897,1152.90268507286
DTW-D,none,CMN,Ward,NGCC,0.325596354864648,399.899235253084
DTW-D,none,CMN,NJ,NGCC,0.265951934244617,467.27042640334
DTW-D,none,CMN,Single,PNCC,0.383650495845618,803.839509651224
DTW-D,none,CMN,Complete,PNCC,0.319512195121951,597.77080056341
DTW-D,none,CMN,UPGMA,PNCC,0.356008219422854,580.299809833075
DTW-D,none,CMN,WPGMA,PNCC,0.325596354864648,603.793757996574
DTW-D,none,CMN,UPGMC,PNCC,0.599401411596534,1213.39188219881
DTW-D,none,CMN,WPGMC,PNCC,0.533762172786563,1103.07030490227
DTW-D,none,CMN,Ward,PNCC,0.328330206378987,523.272865914556
DTW-D,none,CMN,NJ,PNCC,0.25970695970696,429.235940387172
DTW-D,none,CMN,Single,PSRCC,0.741615295273832,1555.17074519821
DTW-D,none,CMN,Complete,PSRCC,0.691324935227374,1180.06466993225
DTW-D,none,CMN,UPGMA,PSRCC,0.735968909139641,1484.63394242326
DTW-D,none,CMN,WPGMA,PSRCC,0.699338872509604,1195.31965104087
DTW-D,none,CMN,UPGMC,PSRCC,0.745314035557938,1555.17074519821
DTW-D,none,CMN,WPGMC,PSRCC,0.744929866881086,1555.17074519821
DTW-D,none,CMN,Ward,PSRCC,0.641043509336192,1138.02704937728
DTW-D,none,CMN,NJ,PSRCC,0.582337175020102,941.905801549339
DTW-D,none,CMN,Single,RPLP,0.491744840525328,1069.73096407451
DTW-D,none,CMN,Complete,RPLP,0.383185919771286,702.108289137265
DTW-D,none,CMN,UPGMA,RPLP,0.384713660323416,632.776651136616
DTW-D,none,CMN,WPGMA,RPLP,0.353667470740641,657.734272177255
DTW-D,none,CMN,UPGMC,RPLP,0.660448494594836,1404.6928272249
DTW-D,none,CMN,WPGMC,RPLP,0.640829089609577,1333.00889190875
DTW-D,none,CMN,Ward,RPLP,0.342875011167694,500.669444118343
DTW-D,none,CMN,NJ,RPLP,0.335432859823104,550.379344021584
DTW-D,none,CMVN,Single,BFCC,0.491083713034933,1039.43118664054
DTW-D,none,CMVN,Complete,BFCC,0.401295452514965,787.104096427577
DTW-D,none,CMVN,UPGMA,BFCC,0.44822657017779,920.500039559675
DTW-D,none,CMVN,WPGMA,BFCC,0.40931832395247,917.344753415357
DTW-D,none,CMVN,UPGMC,BFCC,0.63378897525239,1533.19953562191
DTW-D,none,CMVN,WPGMC,BFCC,0.67948717948718,1457.45462094272
DTW-D,none,CMVN,Ward,BFCC,0.418341820780845,671.969308865103
DTW-D,none,CMVN,NJ,BFCC,0.344956669346913,617.79614698509
DTW-D,none,CMVN,Single,CQCC,0.504824443848834,1021.50970167843
DTW-D,none,CMVN,Complete,CQCC,0.427829893683552,848.219332850988
DTW-D,none,CMVN,UPGMA,CQCC,0.473921200750469,1009.69935801642
DTW-D,none,CMVN,WPGMA,CQCC,0.394451889573841,852.350093565639
DTW-D,none,CMVN,UPGMC,CQCC,0.696587152684714,1505.64096773509
DTW-D,none,CMVN,WPGMC,CQCC,0.715277405521308,1505.64096773509
DTW-D,none,CMVN,Ward,CQCC,0.408782274635933,668.077331430572
DTW-D,none,CMVN,NJ,CQCC,0.363798802823193,629.96131199186
DTW-D,none,CMVN,Single,GFCC,0.493585276512106,1021.87165542884
DTW-D,none,CMVN,Complete,GFCC,0.447967479674797,795.422637254352
DTW-D,none,CMVN,UPGMA,GFCC,0.451067631555436,1002.03685968689
DTW-D,none,CMVN,WPGMA,GFCC,0.431072992048602,938.578736540573
DTW-D,none,CMVN,UPGMC,GFCC,0.623461091753775,1494.93812130084
DTW-D,none,CMVN,WPGMC,GFCC,0.684794067720897,1356.90511552
DTW-D,none,CMVN,Ward,GFCC,0.425721433038506,655.079559206914
DTW-D,none,CMVN,NJ,GFCC,0.337871884213348,666.96683347709
DTW-D,none,CMVN,Single,IMFCC,0.488162244259805,1053.34864262074
DTW-D,none,CMVN,Complete,IMFCC,0.38281068524971,764.109728531675
DTW-D,none,CMVN,UPGMA,IMFCC,0.452702581970875,1031.66166883733
DTW-D,none,CMVN,WPGMA,IMFCC,0.377298311444653,831.016245927686
DTW-D,none,CMVN,UPGMC,IMFCC,0.685383721969088,1542.56318370185
DTW-D,none,CMVN,WPGMC,IMFCC,0.695863486107389,1542.56318370185
DTW-D,none,CMVN,Ward,IMFCC,0.425194317877245,761.155707913692
DTW-D,none,CMVN,NJ,IMFCC,0.345063879210221,744.690164259966
DTW-D,none,CMVN,Single,LFCC,0.482712409541678,986.218765929008
DTW-D,none,CMVN,Complete,LFCC,0.429652461359778,704.111283964346
DTW-D,none,CMVN,UPGMA,LFCC,0.454775305994818,986.137614238982
DTW-D,none,CMVN,WPGMA,LFCC,0.39465737514518,901.104937584397
DTW-D,none,CMVN,UPGMC,LFCC,0.633771106941839,1533.19953562191
DTW-D,none,CMVN,WPGMC,LFCC,0.638935048691146,1476.31672694348
DTW-D,none,CMVN,Ward,LFCC,0.418341820780845,671.969308865103
DTW-D,none,CMVN,NJ,LFCC,0.34808362369338,638.065354639481
DTW-D,none,CMVN,Single,logFBank,0.41559903511123,892.484692152391
DTW-D,none,CMVN,Complete,logFBank,0.40693290449388,709.828387908501
DTW-D,none,CMVN,UPGMA,logFBank,0.417180380595015,767.815724400722
DTW-D,none,CMVN,WPGMA,logFBank,0.392808005003127,813.698010362331
DTW-D,none,CMVN,UPGMC,logFBank,0.599401411596534,1412.54907999167
DTW-D,none,CMVN,WPGMC,logFBank,0.652890199231663,1405.44510169773
DTW-D,none,CMVN,Ward,logFBank,0.342392566782811,526.435201348688
DTW-D,none,CMVN,NJ,logFBank,0.263450370767444,415.769489971709
DTW-D,none,CMVN,Single,LPCC,0.302975073706781,678.805147691514
DTW-D,none,CMVN,Complete,LPCC,0.35169302242473,584.055876119744
DTW-D,none,CMVN,UPGMA,LPCC,0.363012597158939,640.418164507686
DTW-D,none,CMVN,WPGMA,LPCC,0.382292504243724,598.305375997831
DTW-D,none,CMVN,UPGMC,LPCC,0.544858393638881,1399.94151849532
DTW-D,none,CMVN,WPGMC,LPCC,0.503814884302689,1253.60235114801
DTW-D,none,CMVN,Ward,LPCC,0.328258733136782,447.22412404251
DTW-D,none,CMVN,NJ,LPCC,0.339051192709729,640.463731990082
DTW-D,none,CMVN,Single,MFCC,0.461627803091218,903.523787620316
DTW-D,none,CMVN,Complete,MFCC,0.377235772357724,666.40153730719
DTW-D,none,CMVN,UPGMA,MFCC,0.402430090234968,811.759137581698
DTW-D,none,CMVN,WPGMA,MFCC,0.390502992942017,836.804301588443
DTW-D,none,CMVN,UPGMC,MFCC,0.616197623514697,1533.19953562191
DTW-D,none,CMVN,WPGMC,MFCC,0.676154739569374,1471.03521539147
DTW-D,none,CMVN,Ward,MFCC,0.379755204145448,612.206478929185
DTW-D,none,CMVN,NJ,MFCC,0.346618422228178,600.176321224341
DTW-D,none,CMVN,Single,MSRCC,0.506906102028053,1090.30623082969
DTW-D,none,CMVN,Complete,MSRCC,0.423979272759761,788.940355413617
DTW-D,none,CMVN,UPGMA,MSRCC,0.430885374787814,943.529930531377
DTW-D,none,CMVN,WPGMA,MSRCC,0.377074957562762,841.016271231583
DTW-D,none,CMVN,UPGMC,MSRCC,0.634941481282945,1555.17074519821
DTW-D,none,CMVN,WPGMC,MSRCC,0.662369337979094,1518.59214070126
DTW-D,none,CMVN,Ward,MSRCC,0.384820870186724,659.667380598397
DTW-D,none,CMVN,NJ,MSRCC,0.293924774412579,604.653136381669
DTW-D,none,CMVN,Single,NGCC,0.473733583489681,974.985928794042
DTW-D,none,CMVN,Complete,NGCC,0.399329938354329,876.83142769169
DTW-D,none,CMVN,UPGMA,NGCC,0.402206736353078,811.759137581698
DTW-D,none,CMVN,WPGMA,NGCC,0.381229339765925,800.454955685699
DTW-D,none,CMVN,UPGMC,NGCC,0.614857500223354,1533.19953562191
DTW-D,none,CMVN,WPGMC,NGCC,0.686893594210667,1472.17271891522
DTW-D,none,CMVN,Ward,NGCC,0.394094523362816,633.707894544036
DTW-D,none,CMVN,NJ,NGCC,0.346886446886447,605.805236180544
DTW-D,none,CMVN,Single,PNCC,0.462851782363978,966.057409309165
DTW-D,none,CMVN,Complete,PNCC,0.412114714553739,773.394528444884
DTW-D,none,CMVN,UPGMA,PNCC,0.408362369337979,866.677366551492
DTW-D,none,CMVN,WPGMA,PNCC,0.393951576878406,851.776551181943
DTW-D,none,CMVN,UPGMC,PNCC,0.630769230769231,1533.19953562191
DTW-D,none,CMVN,WPGMC,PNCC,0.677378718842134,1471.03521539147
DTW-D,none,CMVN,Ward,PNCC,0.420468149736442,697.847409037013
DTW-D,none,CMVN,NJ,PNCC,0.333252925935853,622.879026386777
DTW-D,none,CMVN,Single,PSRCC,0.709782900026802,1555.17074519821
DTW-D,none,CMVN,Complete,PSRCC,0.712918788528545,1203.01021638297
DTW-D,none,CMVN,UPGMA,PSRCC,0.707120521754668,1524.60670221265
DTW-D,none,CMVN,WPGMA,PSRCC,0.694478692039668,1320.00212662457
DTW-D,none,CMVN,UPGMC,PSRCC,0.709121772536407,1555.17074519821
DTW-D,none,CMVN,WPGMC,PSRCC,0.705449834718127,1555.17074519821
DTW-D,none,CMVN,Ward,PSRCC,0.643348521397302,1202.96841401398
DTW-D,none,CMVN,NJ,PSRCC,0.523255606182435,896.635479461493
DTW-D,none,CMVN,Single,RPLP,0.515920664701152,1058.87338859562
DTW-D,none,CMVN,Complete,RPLP,0.419404985258644,805.557824629296
DTW-D,none,CMVN,UPGMA,RPLP,0.437201822567676,979.573322785463
DTW-D,none,CMVN,WPGMA,RPLP,0.475895649066381,931.02755852563
DTW-D,none,CMVN,UPGMC,RPLP,0.664745823282409,1542.56318370185
DTW-D,none,CMVN,WPGMC,RPLP,0.673411953899759,1542.56318370185
DTW-D,none,CMVN,Ward,RPLP,0.431466094880729,851.737255578397
DTW-D,none,CMVN,NJ,RPLP,0.352470293933709,613.861957657452
DTW-D,none,MMN,Single,BFCC,0.452336281604574,950.336595161058
DTW-D,none,MMN,Complete,BFCC,0.361163227016886,651.620583758383
DTW-D,none,MMN,UPGMA,BFCC,0.378852854462611,735.755447274138
DTW-D,none,MMN,WPGMA,BFCC,0.362905387295631,692.707537189938
DTW-D,none,MMN,UPGMC,BFCC,0.63003663003663,1450.50455731321
DTW-D,none,MMN,WPGMC,BFCC,0.612606093093898,1299.55040220434
DTW-D,none,MMN,Ward,BFCC,0.356776556776557,548.91816715338
DTW-D,none,MMN,NJ,BFCC,0.27905834003395,571.465075247688
DTW-D,none,MMN,Single,CQCC,0.384436701509872,735.822633097225
DTW-D,none,MMN,Complete,CQCC,0.36831055123738,646.484675804175
DTW-D,none,MMN,UPGMA,CQCC,0.372974180291253,602.692782188087
DTW-D,none,MMN,WPGMA,CQCC,0.340203698740284,616.882229670676
DTW-D,none,MMN,UPGMC,CQCC,0.591521486643438,1325.64416932384
DTW-D,none,MMN,WPGMC,CQCC,0.574037344769052,1150.77810662737
DTW-D,none,MMN,Ward,CQCC,0.340176896274457,454.92695957045
DTW-D,none,MMN,NJ,CQCC,0.27905834003395,588.332073105327
DTW-D,none,MMN,Single,GFCC,0.535468596444206,1166.95442848561
DTW-D,none,MMN,Complete,GFCC,0.378155990351112,820.341248447977
DTW-D,none,MMN,UPGMA,GFCC,0.488814437594925,1029.7757424998
DTW-D,none,MMN,WPGMA,GFCC,0.445108549986599,1006.10795227167
DTW-D,none,MMN,UPGMC,GFCC,0.718877870097382,1465.35667479771
DTW-D,none,MMN,WPGMC,GFCC,0.672321986956133,1281.98489804367
DTW-D,none,MMN,Ward,GFCC,0.475779505047798,836.205942368399
DTW-D,none,MMN,NJ,GFCC,0.374903957830787,718.516104108603
DTW-D,none,MMN,Single,IMFCC,0.443786295005807,851.073580314825
DTW-D,none,MMN,Complete,IMFCC,0.363271687661932,653.155985208122
DTW-D,none,MMN,UPGMA,IMFCC,0.343348521397302,697.871324944624
DTW-D,none,MMN,WPGMA,IMFCC,0.304922719556866,720.348578222768
DTW-D,none,MMN,UPGMC,IMFCC,0.654918252479228,1401.80735730438
DTW-D,none,MMN,WPGMC,IMFCC,0.604154382203163,1251.29061680794
DTW-D,none,MMN,Ward,IMFCC,0.306879299562226,580.08503229074
DTW-D,none,MMN,NJ,IMFCC,0.330143839899937,583.162270150061
DTW-D,none,MMN,Single,LFCC,0.400232288037166,787.870961810501
DTW-D,none,MMN,Complete,LFCC,0.35566872152238,556.566931121517
DTW-D,none,MMN,UPGMA,LFCC,0.370347538640222,627.595541919902
DTW-D,none,MMN,WPGMA,LFCC,0.295497185741088,636.770537135926
DTW-D,none,MMN,UPGMC,LFCC,0.602144197266149,1337.16215461942
DTW-D,none,MMN,WPGMC,LFCC,0.574287501116769,1178.44180958866
DTW-D,none,MMN,Ward,LFCC,0.332520325203252,456.378449006782
DTW-D,none,MMN,NJ,LFCC,0.283159117305459,528.196388311314
DTW-D,none,MMN,Single,logFBank,0.406200303761279,815.115740812165
DTW-D,none,MMN,Complete,logFBank,0.316126150272492,555.145722195617
DTW-D,none,MMN,UPGMA,logFBank,0.357562762440811,602.245267029215
DTW-D,none,MMN,WPGMA,logFBank,0.368837666398642,711.901253933973
DTW-D,none,MMN,UPGMC,logFBank,0.615009380863039,1408.30598578371
DTW-D,none,MMN,WPGMC,logFBank,0.598311444652908,1205.85808237386
DTW-D,none,MMN,Ward,logFBank,0.34180291253462,467.845234759084
DTW-D,none,MMN,NJ,logFBank,0.271777003484321,543.656538538871
DTW-D,none,MMN,Single,LPCC,0.36425444474225,906.794756652729
DTW-D,none,MMN,Complete,LPCC,0.332681139998213,679.945608542066
DTW-D,none,MMN,UPGMA,LPCC,0.344250871080139,794.939349780683
DTW-D,none,MMN,WPGMA,LPCC,0.331349950862146,708.925522372944
DTW-D,none,MMN,UPGMC,LPCC,0.645769677476995,1410.04707330195
DTW-D,none,MMN,WPGMC,LPCC,0.564504601089967,1191.8753929749
DTW-D,none,MMN,Ward,LPCC,0.322085231841329,570.834374397776
DTW-D,none,MMN,NJ,LPCC,0.286795318502636,670.218594849051
DTW-D,none,MMN,Single,MFCC,0.387590458322166,741.25583523868
DTW-D,none,MMN,Complete,MFCC,0.329777539533637,527.449777061708
DTW-D,none,MMN,UPGMA,MFCC,0.359126239614044,629.803834916036
DTW-D,none,MMN,WPGMA,MFCC,0.314098097024926,578.856878678388
DTW-D,none,MMN,UPGMC,MFCC,0.580166175288127,1238.31051499212
DTW-D,none,MMN,WPGMC,MFCC,0.590306441525954,1215.86671899439
DTW-D,none,MMN,Ward,MFCC,0.342892879478245,488.094419974791
DTW-D,none,MMN,NJ,MFCC,0.277494862860717,568.953444501119
DTW-D,none,MMN,Single,MSRCC,0.40787099079782,881.086018602539
DTW-D,none,MMN,Complete,MSRCC,0.395863486107389,728.001423824401
DTW-D,none,MMN,UPGMA,MSRCC,0.409077101760029,800.416301680693
DTW-D,none,MMN,WPGMA,MSRCC,0.400062539086929,870.324340531954
DTW-D,none,MMN,UPGMC,MSRCC,0.612436344143661,1339.12770637425
DTW-D,none,MMN,WPGMC,MSRCC,0.629509514875369,1296.0202635101
DTW-D,none,MMN,Ward,MSRCC,0.347279549718574,561.993987366777
DTW-D,none,MMN,NJ,MSRCC,0.279245957294738,636.374406655685
DTW-D,none,MMN,Single,NGCC,0.339873134995086,667.743932494584
DTW-D,none,MMN,Complete,NGCC,0.34339319217368,575.609463489695
DTW-D,none,MMN,UPGMA,NGCC,0.323657643169838,611.744450665595
DTW-D,none,MMN,WPGMA,NGCC,0.313588850174216,583.538702718362
DTW-D,none,MMN,UPGMC,NGCC,0.580094702045922,1256.19649104176
DTW-D,none,MMN,WPGMC,NGCC,0.546135977843295,1082.6323736714
DTW-D,none,MMN,Ward,NGCC,0.343384258018404,501.012695163425
DTW-D,none,MMN,NJ,NGCC,0.274064147234879,568.25722640126
DTW-D,none,MMN,Single,PNCC,0.338354328598231,659.660294655394
DTW-D,none,MMN,Complete,PNCC,0.286268203341374,562.667735677378
DTW-D,none,MMN,UPGMA,PNCC,0.346520146520147,583.855534629107
DTW-D,none,MMN,WPGMA,PNCC,0.318493701420531,607.704767365852
DTW-D,none,MMN,UPGMC,PNCC,0.600804073974806,1271.36860249216
DTW-D,none,MMN,WPGMC,PNCC,0.556499597963013,1090.90644555057
DTW-D,none,MMN,Ward,PNCC,0.311784150808541,455.326866408556
DTW-D,none,MMN,NJ,PNCC,0.270284999553292,478.089416885496
DTW-D,none,MMN,Single,PSRCC,0.741490217099973,1555.17074519821
DTW-D,none,MMN,Complete,PSRCC,0.691324935227374,1180.06466993225
DTW-D,none,MMN,UPGMA,PSRCC,0.735968909139641,1484.63394242326
DTW-D,none,MMN,WPGMA,PSRCC,0.698427588671491,1210.27065743134
DTW-D,none,MMN,UPGMC,PSRCC,0.745314035557938,1555.17074519821
DTW-D,none,MMN,WPGMC,PSRCC,0.74396497811132,1555.17074519821
DTW-D,none,MMN,Ward,PSRCC,0.642437237559189,1114.38892464717
DTW-D,none,MMN,NJ,PSRCC,0.563307424283034,945.642436535702
DTW-D,none,MMN,Single,RPLP,0.402278209595283,812.02526609446
DTW-D,none,MMN,Complete,RPLP,0.344974537657464,669.248330297221
DTW-D,none,MMN,UPGMA,RPLP,0.374778879656928,646.515217989471
DTW-D,none,MMN,WPGMA,RPLP,0.363262753506656,708.076916725491
DTW-D,none,MMN,UPGMC,RPLP,0.592146877512731,1310.39793353377
DTW-D,none,MMN,WPGMC,RPLP,0.516572858036273,996.235338120382
DTW-D,none,MMN,Ward,RPLP,0.319378182792817,531.351098828855
DTW-D,none,MMN,NJ,RPLP,0.352139730188511,785.342110020541
DTW-D,none,MMVN,Single,BFCC,0.408460645046011,851.920981725439
DTW-D,none,MMVN,Complete,BFCC,0.34526936478156,621.154188991061
DTW-D,none,MMVN,UPGMA,BFCC,0.353971232020013,624.849122772148
DTW-D,none,MMVN,WPGMA,BFCC,0.337818279281694,610.612783855743
DTW-D,none,MMVN,UPGMC,BFCC,0.618636647904941,1408.30598578371
DTW-D,none,MMVN,WPGMC,BFCC,0.654962923255606,1259.82737667178
DTW-D,none,MMVN,Ward,BFCC,0.379219154828911,603.548035045326
DTW-D,none,MMVN,NJ,BFCC,0.312659698025552,521.996691911885
DTW-D,none,MMVN,Single,CQCC,0.414553738943983,912.940191078392
DTW-D,none,MMVN,Complete,CQCC,0.360019655141606,668.27514079559
DTW-D,none,MMVN,UPGMA,CQCC,0.35393549539891,607.327840494995
DTW-D,none,MMVN,WPGMA,CQCC,0.385035289913339,711.833684419149
DTW-D,none,MMVN,UPGMC,CQCC,0.579540784418833,1287.37416268253
DTW-D,none,MMVN,WPGMC,CQCC,0.593174305369427,1220.13617966938
DTW-D,none,MMVN,Ward,CQCC,0.327347449298669,433.066695657425
DTW-D,none,MMVN,NJ,CQCC,0.280639685517734,511.462564988891
DTW-D,none,MMVN,Single,GFCC,0.375538282855356,721.52255102953
DTW-D,none,MMVN,Complete,GFCC,0.360877334048066,639.454238715679
DTW-D,none,MMVN,UPGMA,GFCC,0.334709193245779,599.164601818458
DTW-D,none,MMVN,WPGMA,GFCC,0.327070490485125,559.981399559875
DTW-D,none,MMVN,UPGMC,GFCC,0.590190297507371,1246.31984815924
DTW-D,none,MMVN,WPGMC,GFCC,0.596408469579201,1182.15410337515
DTW-D,none,MMVN,Ward,GFCC,0.411140891628696,520.661437122217
DTW-D,none,MMVN,NJ,GFCC,0.276217278656303,579.245497877686
DTW-D,none,MMVN,Single,IMFCC,0.394916465648173,985.727211734906
DTW-D,none,MMVN,Complete,IMFCC,0.357661038148843,589.443602075225
DTW-D,none,MMVN,UPGMA,IMFCC,0.371687661931564,736.903151211645
DTW-D,none,MMVN,WPGMA,IMFCC,0.365094255338158,721.816562942454
DTW-D,none,MMVN,UPGMC,IMFCC,0.575993924774413,1403.3945448784
DTW-D,none,MMVN,WPGMC,IMFCC,0.61466094880729,1286.70749531836
DTW-D,none,MMVN,Ward,IMFCC,0.330063432502457,535.413226728198
DTW-D,none,MMVN,NJ,IMFCC,0.337934423300277,491.185561643738
DTW-D,none,MMVN,Single,LFCC,0.365746448673278,721.274641410179
DTW-D,none,MMVN,Complete,LFCC,0.365389082462253,648.926314142945
DTW-D,none,MMVN,UPGMA,LFCC,0.363155543643349,669.564658910701
DTW-D,none,MMVN,WPGMA,LFCC,0.33495041543822,651.345231463952
DTW-D,none,MMVN,UPGMC,LFCC,0.543562941123917,1329.68159467298
DTW-D,none,MMVN,WPGMC,LFCC,0.547520771911016,1097.67734870819
DTW-D,none,MMVN,Ward,LFCC,0.346386134191012,524.435394176059
DTW-D,none,MMVN,NJ,LFCC,0.286107388546413,570.018598375949
DTW-D,none,MMVN,Single,logFBank,0.376315554364335,828.824968703922
DTW-D,none,MMVN,Complete,logFBank,0.332600732600733,615.190427236797
DTW-D,none,MMVN,UPGMA,logFBank,0.362190654873582,587.452975398472
DTW-D,none,MMVN,WPGMA,logFBank,0.382372911641204,709.110378855831
DTW-D,none,MMVN,UPGMC,logFBank,0.598999374609131,1327.02221354384
DTW-D,none,MMVN,WPGMC,logFBank,0.632288037166086,1216.58411454786
DTW-D,none,MMVN,Ward,logFBank,0.342562315733047,491.518446257297
DTW-D,none,MMVN,NJ,logFBank,0.271777003484321,538.746348378031
DTW-D,none,MMVN,Single,LPCC,0.32679353167158,748.997736764615
DTW-D,none,MMVN,Complete,LPCC,0.332681139998213,695.433834475451
DTW-D,none,MMVN,UPGMA,LPCC,0.322791030108103,706.853622485026
DTW-D,none,MMVN,WPGMA,LPCC,0.330706691682301,685.569341257337
DTW-D,none,MMVN,UPGMC,LPCC,0.642303225230054,1365.40051093947
DTW-D,none,MMVN,WPGMC,LPCC,0.52901813633521,1133.16277400836
DTW-D,none,MMVN,Ward,LPCC,0.322728491021174,566.152550357802
DTW-D,none,MMVN,NJ,LPCC,0.279692665058519,585.69985635964
DTW-D,none,MMVN,Single,MFCC,0.350111676940945,690.574150735421
DTW-D,none,MMVN,Complete,MFCC,0.332949164656482,515.090077092831
DTW-D,none,MMVN,UPGMA,MFCC,0.369400518181006,601.341683153124
DTW-D,none,MMVN,WPGMA,MFCC,0.304476011793085,564.5258812446
DTW-D,none,MMVN,UPGMC,MFCC,0.595389975877781,1279.25207733795
DTW-D,none,MMVN,WPGMC,MFCC,0.554417939783793,1059.86564616659
DTW-D,none,MMVN,Ward,MFCC,0.341767175913517,461.482943004199
DTW-D,none,MMVN,NJ,MFCC,0.274662735638345,510.232037557879
DTW-D,none,MMVN,Single,MSRCC,0.385446261056017,806.38646723708
DTW-D,none,MMVN,Complete,MSRCC,0.351317787903154,586.62531814059
DTW-D,none,MMVN,UPGMA,MSRCC,0.375046904315197,621.300087316982
DTW-D,none,MMVN,WPGMA,MSRCC,0.343437862950058,619.35567178886
DTW-D,none,MMVN,UPGMC,MSRCC,0.562396140444921,1217.31434826932
DTW-D,none,MMVN,WPGMC,MSRCC,0.600008934155276,1184.66180624192
DTW-D,none,MMVN,Ward,MSRCC,0.325596354864648,399.899235253084
DTW-D,none,MMVN,NJ,MSRCC,0.278236397748593,617.395103297243
DTW-D,none,MMVN,Single,NGCC,0.320039310283213,669.966487600479
DTW-D,none,MMVN,Complete,NGCC,0.344009648887698,570.330042973866
DTW-D,none,MMVN,UPGMA,NGCC,0.3512641829715,630.648439772255
DTW-D,none,MMVN,WPGMA,NGCC,0.333261860091128,597.993426003852
DTW-D,none,MMVN,UPGMC,NGCC,0.587938890377915,1172.09131974914
DTW-D,none,MMVN,WPGMC,NGCC,0.547663718395426,1104.49570107009
DTW-D,none,MMVN,Ward,NGCC,0.341624229429107,447.637599338019
DTW-D,none,MMVN,NJ,NGCC,0.270785312248727,536.416599292231
DTW-D,none,MMVN,Single,PNCC,0.372393460198338,774.041190013959
DTW-D,none,MMVN,Complete,PNCC,0.287849548825159,560.315209057914
DTW-D,none,MMVN,UPGMA,PNCC,0.324962029840079,603.468764836108
DTW-D,none,MMVN,WPGMA,PNCC,0.313186813186813,631.686884881487
DTW-D,none,MMVN,UPGMC,PNCC,0.602126328955597,1249.39739291586
DTW-D,none,MMVN,WPGMC,PNCC,0.558733136781917,1081.54279747062
DTW-D,none,MMVN,Ward,PNCC,0.329018136335209,514.795096942251
DTW-D,none,MMVN,NJ,PNCC,0.270168855534709,502.998602878676
DTW-D,none,MMVN,Single,PSRCC,0.741615295273832,1555.17074519821
DTW-D,none,MMVN,Complete,PSRCC,0.691324935227374,1180.06466993225
DTW-D,none,MMVN,UPGMA,PSRCC,0.735968909139641,1484.63394242326
DTW-D,none,MMVN,WPGMA,PSRCC,0.698427588671491,1210.27065743134
DTW-D,none,MMVN,UPGMC,PSRCC,0.745314035557938,1555.17074519821
DTW-D,none,MMVN,WPGMC,PSRCC,0.74396497811132,1555.17074519821
DTW-D,none,MMVN,Ward,PSRCC,0.641311533994461,1114.05600637668
DTW-D,none,MMVN,NJ,PSRCC,0.588930581613508,887.062077359275
DTW-D,none,MMVN,Single,RPLP,0.497158938622353,1065.2485005657
DTW-D,none,MMVN,Complete,RPLP,0.376967747699455,709.486498780519
DTW-D,none,MMVN,UPGMA,RPLP,0.384829804341999,636.683541732224
DTW-D,none,MMVN,WPGMA,RPLP,0.36078799249531,696.429622286148
DTW-D,none,MMVN,UPGMC,RPLP,0.663959617618154,1404.6928272249
DTW-D,none,MMVN,WPGMC,RPLP,0.640829089609577,1333.00889190875
DTW-D,none,MMVN,Ward,RPLP,0.342919681944072,500.669444118343
DTW-D,none,MMVN,NJ,RPLP,0.33992673992674,567.445164686364
DTW-D,none,none,Single,BFCC,0.446118109532744,940.79251593837
DTW-D,none,none,Complete,BFCC,0.361163227016886,651.620583758383
DTW-D,none,none,UPGMA,BFCC,0.378852854462611,735.755447274138
DTW-D,none,none,WPGMA,BFCC,0.362905387295631,692.707537189938
DTW-D,none,none,UPGMC,BFCC,0.630930045564192,1450.50455731321
DTW-D,none,none,WPGMC,BFCC,0.611855624050746,1299.55040220434
DTW-D,none,none,Ward,BFCC,0.356776556776557,548.91816715338
DTW-D,none,none,NJ,BFCC,0.27905834003395,540.901032262135
DTW-D,none,none,Single,CQCC,0.384517108907353,709.125969804801
DTW-D,none,none,Complete,CQCC,0.333994460823729,574.34829288657
DTW-D,none,none,UPGMA,CQCC,0.373483427141964,598.010958148114
DTW-D,none,none,WPGMA,CQCC,0.314098097024926,578.856878678388
DTW-D,none,none,UPGMC,CQCC,0.594782453319039,1325.64416932384
DTW-D,none,none,WPGMC,CQCC,0.581917269722148,1130.71901376128
DTW-D,none,none,Ward,CQCC,0.342892879478245,488.094419974791
DTW-D,none,none,NJ,CQCC,0.27905834003395,588.332073105327
DTW-D,none,none,Single,GFCC,0.535468596444206,1166.95442848561
DTW-D,none,none,Complete,GFCC,0.378155990351112,820.341248447977
